ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),TIME_SINCE_TROUBLE_CODES_CLEARED (),WARM_UPS_SINCE_CODES_CLEARED (),DTC
1427,1477.25,29,21.960785,52.156864,88,0,-5.46875,51,29.019608,56.07843,26.274509,41.960785,23.137255,102,6.27451,46,19,494.900024,383.600006,13.75,7858,255,3
1429,1477.25,29,21.960785,52.156864,88,0,-5.46875,51,39.607841,56.07843,26.274509,41.960785,23.137255,102,6.27451,46,19,494.900024,383.600006,13.75,7858,255,3
1429,1477.25,29,21.960785,52.156864,88,0,-5.46875,51,39.607841,48.627453,16.078432,31.764706,17.254902,102,0,46,19,495.299988,383.600006,13.691,7858,255,3
1429,1477.25,29,21.960785,52.156864,88,0,-5.46875,51,39.607841,48.627453,16.078432,31.764706,17.254902,102,0,46,19,495.299988,383.600006,13.691,7858,255,3
1431,1494.5,32,18.039215,20.392157,88,-0.78125,0,23,39.607841,48.627453,16.078432,31.764706,17.254902,102,0,46,2,495.299988,383.600006,13.691,7858,255,3
1431,1494.5,32,18.039215,20.392157,88,-0.78125,0,23,27.843138,48.627453,16.078432,31.764706,17.254902,102,0,46,2,495.5,383.600006,13.691,7858,255,3
1431,1494.5,32,18.039215,20.392157,88,-0.78125,0,23,27.843138,49.019608,16.078432,31.764706,17.254902,102,0,46,2,495.5,383.299988,13.671,7858,255,3
1431,1364,32,18.039215,19.607843,88,-0.78125,0,21,27.843138,49.019608,16.078432,31.764706,17.254902,102,0,46,2,495.5,383.299988,13.671,7858,255,3
1433,1364,29,16.862745,19.607843,88,-0.78125,0,21,27.843138,49.019608,16.078432,31.764706,17.254902,102,0,47,5,495.5,383.299988,13.671,7858,255,3
1433,1364,29,16.862745,19.607843,88,-0.78125,0,21,27.843138,49.019608,16.078432,31.764706,17.254902,102,0,47,5,494.200012,382.5,13.769,7858,255,3
1433,1364,29,16.862745,19.607843,88,-0.78125,0,21,27.843138,49.411766,16.078432,31.764706,17.647058,102,0,47,5,494.200012,382.5,13.769,7858,255,3
1433,1203,27,18.039215,23.137255,87,-0.78125,0,26,27.843138,49.411766,16.078432,31.764706,17.647058,102,0,48,-16,494.200012,382.5,13.769,7858,255,3
1435,1203,27,18.039215,23.137255,87,-0.78125,0,26,28.627451,49.411766,16.078432,31.764706,17.647058,102,0,48,-16,494.200012,382.5,13.769,7858,255,3
1435,1203,27,18.039215,23.137255,87,-0.78125,0,26,28.627451,48.235294,16.078432,31.764706,16.470589,102,0,48,-16,490.299988,381.200012,13.671,7858,255,3
1435,1203,27,18.039215,23.137255,87,-0.78125,0,26,28.627451,48.235294,16.078432,31.764706,16.470589,102,0,48,-16,490.299988,381.200012,13.671,7858,255,3
1436,991.25,24,16.470589,20.784313,87,-0.78125,0,22,28.627451,48.235294,16.078432,31.764706,16.470589,102,0,48,-18,490.299988,381.200012,13.671,7858,255,3
1436,991.25,24,16.470589,20.784313,87,-0.78125,0,22,27.058823,48.235294,16.078432,31.764706,16.470589,102,0,48,-18,490.299988,381.200012,13.671,7858,255,3
1436,991.25,24,16.470589,20.784313,87,-0.78125,0,22,27.058823,47.843136,16.078432,31.764706,16.470589,102,0,48,-18,488,380.399994,13.593,7859,255,3
1436,991.25,24,16.470589,22.352942,86,-0.78125,9.375,22,27.058823,47.843136,16.078432,31.764706,16.470589,102,0,48,-18,488,380.399994,13.593,7859,255,3
1438,852.25,19,17.647058,22.352942,86,-0.78125,9.375,25,27.058823,47.843136,16.078432,31.764706,16.470589,102,0,48,0,488,380.399994,13.593,7859,255,3
1438,852.25,19,17.647058,22.352942,86,-0.78125,9.375,25,28.627451,47.843136,16.078432,31.764706,16.470589,102,0,48,0,484.099976,378.899994,13.691,7859,255,3
1438,852.25,19,17.647058,22.352942,86,-0.78125,9.375,25,28.627451,53.333332,23.921568,40,20.784313,102,3.921569,48,0,484.099976,378.899994,13.691,7859,255,3
1438,975.75,20,21.568628,62.35294,86,-2.34375,0,66,28.627451,53.333332,23.921568,40,20.784313,102,3.921569,48,5,484.099976,378.899994,13.691,7859,255,3
1440,975.75,20,21.568628,62.35294,86,-2.34375,0,66,16.470589,53.333332,23.921568,40,20.784313,102,3.921569,48,5,484.099976,378.899994,13.691,7859,255,3
1440,975.75,20,21.568628,62.35294,86,-2.34375,0,66,16.470589,54.117645,24.705883,40.784313,21.17647,102,4.705883,48,5,481.900024,377.600006,13.71,7859,255,3
1440,975.75,20,21.568628,62.35294,86,-2.34375,0,66,16.470589,54.117645,24.705883,40.784313,21.17647,102,4.705883,48,5,481.900024,377.600006,13.71,7859,255,3
1440,1236.5,24,21.960785,55.686275,86,-0.78125,-1.5625,57,16.470589,54.117645,24.705883,40.784313,21.17647,102,4.705883,48,15,481.900024,377.600006,13.71,7859,255,3
1442,1236.5,24,21.960785,55.686275,86,-0.78125,-1.5625,57,9.803922,54.117645,24.705883,40.784313,21.17647,102,4.705883,48,15,481.900024,377.600006,13.71,7859,255,3
1442,1236.5,24,21.960785,55.686275,86,-0.78125,-1.5625,57,9.803922,54.117645,24.705883,40.392159,21.17647,102,4.705883,48,15,481.900024,377.100006,13.75,7859,255,3
1442,1236.5,24,21.960785,42.745098,86,-1.5625,0,57,9.803922,54.117645,24.705883,40.392159,21.17647,102,4.705883,48,15,481.900024,377.100006,13.75,7859,255,3
1444,1432.75,28,21.17647,42.745098,86,-1.5625,0,44,9.803922,54.117645,24.705883,40.392159,21.17647,102,4.705883,46,20,481.900024,377.100006,13.75,7859,255,3
1444,1432.75,28,21.17647,42.745098,86,-1.5625,0,44,36.07843,54.117645,24.705883,40.392159,21.17647,102,4.705883,46,20,482.299988,377.100006,13.75,7859,255,3
1444,1432.75,28,21.17647,42.745098,86,-1.5625,0,44,36.07843,53.725491,23.921568,40,20.784313,102,4.705883,46,20,482.299988,377.100006,13.75,7859,255,3
1444,1554.5,31,20,38.823528,86,-2.34375,-1.5625,39,36.07843,53.725491,23.921568,40,20.784313,102,4.705883,46,22,482.299988,377.100006,13.75,7859,255,3
1445,1554.5,31,20,38.823528,86,-2.34375,-1.5625,39,29.411764,53.725491,23.921568,40,20.784313,102,4.705883,46,22,482.299988,377.100006,13.75,7859,255,3
1445,1554.5,31,20,38.823528,86,-2.34375,-1.5625,39,29.411764,50.588234,20,36.07843,20.784313,102,1.176471,46,22,483.799988,377.200012,13.75,7859,255,3
1445,1554.5,31,20,38.823528,86,-2.34375,-1.5625,39,29.411764,50.588234,20,36.07843,18.431372,102,1.176471,46,22,483.799988,377.200012,13.75,7859,255,3
1445,1537.5,32,18.039215,21.960785,87,-0.78125,7.03125,22,29.411764,50.588234,20,36.07843,18.431372,102,1.176471,46,21,483.799988,377.200012,13.75,7859,255,3
1447,1537.5,32,18.039215,21.960785,87,-0.78125,7.03125,22,25.882353,50.588234,20,36.07843,18.431372,102,1.176471,46,21,483.799988,377.200012,13.75,7859,255,3
1447,1537.5,32,18.039215,21.960785,87,-0.78125,7.03125,22,25.882353,51.372547,20.784313,36.862743,18.82353,102,1.568627,46,21,484.799988,377.100006,13.75,7859,255,3
1447,1537.5,32,18.039215,26.274509,87,-0.78125,3.90625,22,25.882353,51.372547,20.784313,36.862743,18.82353,102,1.568627,46,21,484.799988,377.100006,13.75,7859,255,3
1449,1496.75,31,19.215687,26.274509,87,-0.78125,3.90625,27,25.882353,51.372547,20.784313,36.862743,18.82353,102,1.568627,47,23,484.799988,377.100006,13.75,7859,255,3
1449,1496.75,31,19.215687,26.274509,87,-0.78125,3.90625,27,22.745098,51.372547,20.784313,36.862743,18.82353,102,1.568627,47,23,485.5,376.799988,13.75,7859,255,3
1449,1496.75,31,19.215687,26.274509,87,-0.78125,3.90625,27,22.745098,51.372547,21.568628,37.254902,19.215687,102,1.960784,47,23,485.5,376.799988,13.75,7859,255,3
1449,1504.5,31,19.215687,26.666666,87,-0.78125,1.5625,28,22.745098,51.372547,21.568628,37.254902,19.215687,102,1.960784,47,24,485.5,376.799988,13.75,7859,255,3
1451,1504.5,31,19.215687,26.666666,87,-0.78125,1.5625,28,22.745098,51.372547,21.568628,37.254902,19.215687,102,1.960784,47,24,485.5,376.799988,13.75,7859,255,3
1451,1504.5,31,19.215687,26.666666,87,-0.78125,1.5625,28,39.215687,51.372547,21.17647,37.254902,19.215687,102,1.568627,47,24,485.799988,376.5,13.789,7859,255,3
1451,1504.5,31,19.215687,26.666666,87,-0.78125,1.5625,28,39.215687,51.372547,21.17647,37.254902,18.82353,102,1.568627,47,24,485.799988,376.5,13.789,7859,255,3
1451,1521,33,18.82353,26.274509,87,-0.78125,7.03125,27,39.215687,51.372547,21.17647,37.254902,18.82353,102,1.568627,47,23,485.799988,376.5,13.789,7859,255,3
1453,1521,33,18.82353,26.274509,87,-0.78125,7.03125,27,35.686275,51.372547,21.17647,37.254902,18.82353,102,1.568627,47,23,485.799988,376.5,13.789,7859,255,3
1453,1521,33,18.82353,26.274509,87,-0.78125,7.03125,27,35.686275,48.627453,16.078432,31.764706,16.862745,102,0,47,23,486.299988,376.200012,13.789,7859,255,3
1453,1521,33,18.82353,18.039215,87,-0.78125,0,27,35.686275,48.627453,16.078432,31.764706,16.862745,102,0,47,23,486.299988,376.200012,13.789,7859,255,3
1455,1462.5,31,18.82353,18.039215,87,-0.78125,0,22,35.686275,48.627453,16.078432,31.764706,16.862745,102,0,47,-13,486.299988,376.200012,13.789,7859,255,3
1455,1462.5,31,18.82353,18.039215,87,-0.78125,0,22,33.333332,48.627453,16.078432,31.764706,16.862745,102,0,47,-13,486.400024,375.700012,13.789,7859,255,3
1455,1462.5,31,18.82353,18.039215,87,-0.78125,0,22,33.333332,50.980392,20.392157,36.07843,18.431372,102,1.176471,47,-13,486.400024,375.700012,13.789,7859,255,3
1455,1439.75,30,18.82353,24.313726,86,-0.78125,4.6875,25,33.333332,50.980392,20.392157,36.07843,18.431372,102,1.176471,48,21,486.400024,375.700012,13.789,7859,255,3
1456,1439.75,30,18.431372,24.313726,86,-0.78125,4.6875,25,33.333332,50.980392,20.392157,36.07843,18.431372,102,1.176471,48,21,486.400024,375.700012,13.789,7859,255,3
1456,1439.75,30,18.431372,24.313726,86,-0.78125,4.6875,25,35.294117,49.803921,20,36.07843,18.431372,102,0.784314,48,21,486.200012,374.899994,13.789,7859,255,3
1456,1439.75,30,18.431372,24.313726,86,-0.78125,4.6875,25,35.294117,49.803921,20,36.07843,18.039215,102,0.784314,48,21,486.200012,374.899994,13.789,7859,255,3
1456,1400.75,29,18.039215,22.745098,86,-0.78125,7.8125,23,35.294117,49.803921,20,36.07843,18.039215,102,0.784314,48,20,486.200012,374.899994,13.789,7859,255,3
1458,1400.75,29,18.039215,22.745098,86,-0.78125,7.8125,23,27.843138,49.803921,20,36.07843,18.039215,102,0.784314,48,20,486.200012,374.899994,13.789,7859,255,3
1458,1400.75,29,18.039215,22.745098,86,-0.78125,7.8125,23,27.843138,49.411766,18.82353,34.901962,17.254902,102,0,48,20,485.799988,374.100006,13.789,7859,255,3
1458,1400.75,29,18.039215,24.313726,86,-0.78125,7.8125,23,27.843138,49.411766,18.82353,34.901962,17.254902,102,0,48,20,485.799988,374.100006,13.789,7859,255,3
1460,1328,28,18.82353,24.313726,86,-0.78125,3.125,26,27.843138,49.411766,18.82353,34.901962,17.254902,102,0,48,20,485.799988,374.100006,13.789,7859,255,3
1460,1328,28,18.82353,24.313726,86,-0.78125,3.125,26,34.117645,49.411766,18.82353,34.901962,17.254902,102,0,48,20,485.5,373.600006,13.789,7859,255,3
1460,1328,28,18.82353,24.313726,86,-0.78125,3.125,26,34.117645,50.196079,20,36.07843,18.431372,102,0.784314,48,20,485.5,373.600006,13.789,7859,255,3
1460,1284.25,29,18.82353,25.882353,86,0,0.78125,27,34.117645,50.196079,20,36.07843,18.431372,102,0.784314,48,20,485.5,373.600006,13.789,7859,255,3
1462,1284.25,29,18.82353,25.882353,86,0,0.78125,27,34.117645,50.196079,20,36.07843,18.431372,102,0.784314,48,20,485.5,373.600006,13.789,7859,255,3
1462,1284.25,29,18.82353,25.882353,86,0,0.78125,27,27.843138,53.725491,20,36.07843,18.431372,102,3.921569,48,20,484.900024,372.700012,13.789,7859,255,3
1462,1284.25,29,18.82353,25.882353,86,0,0.78125,27,27.843138,53.725491,21.568628,38.039215,20,102,3.921569,48,20,484.900024,372.700012,13.789,7859,255,3
1462,1296,27,20,34.509804,86,-1.5625,-1.5625,35,27.843138,53.725491,21.568628,38.039215,20,102,3.921569,48,20,484.900024,372.700012,13.789,7859,255,3
1464,1296,27,20,34.509804,86,-1.5625,-1.5625,35,29.411764,53.725491,21.568628,38.039215,20,102,3.921569,48,20,484.900024,372.700012,13.789,7859,255,3
1464,1296,27,20,34.509804,86,-1.5625,-1.5625,35,29.411764,52.549019,22.352942,38.431374,20,102,2.745098,48,20,484.700012,371.799988,13.789,7859,255,3
1464,1296,27,20,34.901962,86,-1.5625,-1.5625,35,29.411764,52.549019,22.352942,38.431374,20,102,2.745098,48,20,484.700012,371.799988,13.789,7859,255,3
1465,1353,29,20,34.901962,86,-1.5625,2.34375,36,29.411764,52.549019,22.352942,38.431374,20,102,2.745098,47,21,484.700012,371.799988,13.789,7859,255,3
1465,1353,29,20,34.901962,86,-1.5625,2.34375,36,32.941177,52.549019,22.352942,38.431374,20,102,2.745098,47,21,484.799988,371.799988,13.789,7859,255,3
1465,1353,29,20,34.901962,86,-1.5625,2.34375,36,32.941177,52.549019,21.960785,38.039215,19.607843,102,2.745098,47,21,484.799988,371,13.789,7859,255,3
1465,1376.5,29,20,30.588236,86,0,3.90625,30,32.941177,52.549019,21.960785,38.039215,19.607843,102,2.745098,47,21,484.799988,371,13.789,7859,255,3
1467,1376.5,28,18.82353,30.588236,86,0,3.90625,30,32.941177,52.549019,21.960785,38.039215,19.607843,102,2.745098,47,22,484.799988,371,13.789,7859,255,3
1467,1376.5,28,18.82353,30.588236,86,0,3.90625,30,30.980392,52.549019,21.960785,38.039215,19.607843,102,0.392157,47,22,485,370.700012,13.789,7859,255,3
1467,1376.5,28,18.82353,30.588236,86,0,3.90625,30,30.980392,49.803921,20.392157,36.07843,17.647058,102,0.392157,47,22,485,370.700012,13.789,7859,255,3
1467,1348.25,29,17.647058,20.784313,86,-0.78125,4.6875,23,30.980392,49.803921,20.392157,36.07843,17.647058,102,0.392157,47,6,485,370.700012,13.789,7859,255,3
1469,1348.25,29,17.647058,20.784313,86,-0.78125,4.6875,23,29.411764,49.803921,20.392157,36.07843,17.647058,102,0.392157,47,6,485,370.700012,13.789,7859,255,3
1469,1348.25,29,17.647058,20.784313,86,-0.78125,4.6875,23,29.411764,48.235294,16.078432,31.764706,16.862745,102,0,47,6,484.799988,369.899994,13.769,7859,255,3
1469,1348.25,29,17.647058,20.784313,86,-0.78125,4.6875,23,29.411764,48.235294,16.078432,31.764706,16.862745,102,0,47,6,484.799988,369.899994,13.769,7859,255,3
1471,1203,27,17.254902,20.784313,86,-0.78125,0,23,29.411764,48.235294,16.078432,31.764706,16.862745,102,0,48,3,484.799988,369.899994,13.769,7859,255,3
1471,1203,27,17.254902,20.784313,86,-0.78125,0,23,30.196079,48.235294,16.078432,31.764706,16.862745,102,0,48,3,482.799988,369.899994,13.769,7859,255,3
1471,1203,27,17.254902,20.784313,86,-0.78125,0,23,30.196079,49.803921,19.607843,35.294117,17.254902,102,1.176471,48,3,482.799988,368.700012,13.554,7859,255,3
1471,1203,27,17.254902,20.392157,86,-0.78125,6.25,21,30.196079,49.803921,19.607843,35.294117,17.254902,102,1.176471,48,3,482.799988,368.700012,13.554,7859,255,3
1473,1143.75,24,16.470589,20.392157,86,-0.78125,6.25,21,30.196079,49.803921,19.607843,35.294117,17.254902,102,1.176471,48,11,482.799988,368.700012,13.554,7859,255,3
1473,1143.75,24,16.470589,20.392157,86,-0.78125,6.25,21,27.058823,49.803921,19.607843,35.294117,17.254902,102,1.176471,48,11,480.900024,367.5,13.75,7859,255,3
1473,1143.75,24,16.470589,20.392157,86,-0.78125,6.25,21,27.058823,48.235294,16.078432,31.764706,16.470589,102,0,48,11,480.900024,367.5,13.75,7859,255,3
1473,874,23,16.470589,21.17647,86,-0.78125,3.125,23,27.058823,48.235294,16.078432,31.764706,16.470589,102,0,48,7,480.900024,367.5,13.75,7859,255,3
1474,874,23,16.470589,21.17647,86,-0.78125,3.125,23,29.019608,48.235294,16.078432,31.764706,16.470589,102,0,48,7,480.900024,367.5,13.75,7859,255,3
1474,874,23,16.470589,21.17647,86,-0.78125,3.125,23,29.019608,47.843136,16.078432,31.764706,16.078432,102,0,48,7,480,366.899994,13.73,7859,255,3
1474,874,23,16.470589,21.17647,86,-0.78125,3.125,23,29.019608,47.843136,16.078432,31.764706,16.078432,102,0,48,7,480,366.899994,13.73,7859,255,3
1476,825.75,20,16.078432,23.921568,86,-0.78125,-0.78125,25,29.019608,47.843136,16.078432,31.764706,16.078432,102,0,48,7,480,366.899994,13.73,7859,255,3
1476,825.75,20,16.078432,23.921568,86,-0.78125,-0.78125,25,33.333332,47.843136,16.078432,31.764706,16.078432,102,0,48,7,480,366.899994,13.73,7859,255,3
1476,825.75,20,16.078432,23.921568,86,-0.78125,-0.78125,25,33.333332,47.843136,16.078432,31.764706,16.078432,102,0,48,7,478.200012,365.600006,13.515,7859,255,3
1476,825.75,20,16.078432,25.490196,86,-0.78125,0,25,33.333332,47.843136,16.078432,31.764706,16.078432,102,0,48,7,478.200012,365.600006,13.515,7859,255,3
1478,773.25,13,16.078432,25.490196,86,-0.78125,0,27,33.333332,47.843136,16.078432,31.764706,16.078432,102,0,48,7,478.200012,365.600006,13.515,7859,255,3
1478,773.25,13,16.078432,25.490196,86,-0.78125,0,27,39.215687,47.843136,16.078432,31.764706,16.078432,102,0,48,7,476.5,364.200012,13.71,7859,255,3
1478,773.25,13,16.078432,25.490196,86,-0.78125,0,27,39.215687,54.117645,24.705883,41.176472,20.784313,102,5.098039,48,7,476.5,364.200012,13.71,7859,255,3
1478,970.25,11,20.392157,63.137257,86,-1.5625,1.5625,59,39.215687,54.117645,24.705883,41.176472,20.784313,102,5.098039,48,6,476.5,364.200012,13.71,7859,255,3
1480,970.25,11,20.392157,63.137257,86,-1.5625,1.5625,59,36.07843,54.117645,24.705883,41.176472,20.784313,102,5.098039,48,6,476.5,364.200012,13.71,7859,255,3
1480,970.25,11,20.392157,63.137257,86,-1.5625,1.5625,59,36.07843,52.941177,25.490196,41.176472,20.784313,102,4.313725,48,6,476.200012,363.5,13.73,7859,255,3
1480,970.25,11,20.392157,63.137257,86,-1.5625,1.5625,59,36.07843,52.941177,25.490196,41.176472,20.784313,102,4.313725,48,6,476.200012,363.5,13.73,7859,255,3
1480,1398.25,18,20.784313,45.882355,87,-0.78125,-4.6875,43,36.07843,52.941177,25.490196,41.176472,20.784313,102,4.313725,48,19,476.200012,363.5,13.73,7859,255,3
1482,1398.25,18,20.784313,45.882355,87,-0.78125,-4.6875,43,38.039215,52.941177,25.490196,41.176472,20.784313,102,4.313725,48,19,476.200012,363.5,13.73,7859,255,3
1482,1398.25,18,20.784313,45.882355,87,-0.78125,-4.6875,43,38.039215,53.333332,23.921568,40,20.784313,102,4.313725,48,19,476.5,363.299988,13.75,7859,255,3
1482,1398.25,18,20.784313,35.686275,87,-1.5625,3.90625,43,38.039215,53.333332,23.921568,40,20.784313,102,4.313725,48,19,476.5,363.299988,13.75,7859,255,3
1484,1607.75,22,20.784313,35.686275,87,-1.5625,3.90625,38,38.039215,53.333332,23.921568,40,20.784313,102,4.313725,47,23,476.5,363.299988,13.75,7859,255,3
1484,1607.75,22,20.784313,35.686275,87,-1.5625,3.90625,38,38.039215,53.333332,23.921568,40,20.784313,102,4.313725,47,23,477.700012,363.200012,13.75,7859,255,3
1484,1607.75,22,20.784313,35.686275,87,-1.5625,3.90625,38,38.039215,49.019608,16.078432,31.764706,17.254902,102,1.176471,47,23,477.700012,363.200012,13.75,7859,255,3
1484,1704.5,24,18.431372,20.392157,87,0.78125,5.46875,25,38.039215,49.019608,16.078432,31.764706,17.254902,102,1.176471,47,14,477.700012,363.200012,13.75,7859,255,3
1485,1704.5,24,18.431372,20.392157,87,0.78125,5.46875,25,38.039215,49.019608,16.078432,31.764706,17.254902,102,1.176471,47,14,477.700012,363.200012,13.75,7859,255,3
1485,1704.5,24,18.431372,20.392157,87,0.78125,5.46875,25,32.941177,49.411766,16.470589,33.333332,17.254902,102,0,47,14,478.5,363,13.769,7859,255,3
1485,1704.5,24,18.431372,20.392157,87,0.78125,5.46875,25,32.941177,49.411766,16.470589,33.333332,17.254902,102,0,47,14,478.5,363,13.769,7859,255,3
1485,1477.25,23,17.254902,19.215687,87,-0.78125,0,20,32.941177,49.411766,16.470589,33.333332,17.254902,102,0,47,7,478.5,363,13.769,7859,255,3
1487,1477.25,23,17.254902,19.215687,87,-0.78125,0,20,30.980392,49.411766,16.470589,33.333332,17.254902,102,0,47,7,478.5,363,13.769,7859,255,3
1487,1477.25,23,17.254902,19.215687,87,-0.78125,0,20,30.980392,49.803921,16.862745,33.725491,17.647058,102,0,47,7,476,362.100006,13.75,7859,255,3
1487,1477.25,23,17.254902,23.137255,87,-0.78125,0,20,30.980392,49.803921,16.862745,33.725491,17.647058,102,0,47,7,476,362.100006,13.75,7859,255,3
1489,1232,20,17.647058,23.137255,87,-0.78125,0,25,30.980392,49.803921,16.862745,33.725491,17.647058,102,0,48,3,476,362.100006,13.75,7859,255,3
1489,1232,20,17.647058,23.137255,87,-0.78125,0,25,32.156864,49.803921,16.862745,33.725491,17.647058,102,0,48,3,473.5,361.399994,13.75,7859,255,3
1489,1232,20,17.647058,23.137255,87,-0.78125,0,25,32.156864,47.843136,16.078432,31.764706,16.470589,102,0,48,3,473.5,361.399994,13.71,7859,255,3
1489,721,16,17.647058,25.09804,87,-0.78125,7.8125,27,32.156864,47.843136,16.078432,31.764706,16.470589,102,0,48,0,473.5,361.399994,13.71,7859,255,3
1491,721,16,16.470589,25.09804,87,-0.78125,7.8125,27,32.156864,47.843136,16.078432,31.764706,16.470589,102,0,48,0,473.5,361.399994,13.71,7859,255,3
1491,721,16,16.470589,25.09804,87,-0.78125,7.8125,27,29.411764,47.843136,16.078432,31.764706,16.470589,102,0,48,0,469.399994,360,13.73,7859,255,3
1491,721,16,16.470589,25.09804,87,-0.78125,7.8125,27,29.411764,47.843136,16.078432,31.764706,16.470589,102,0,48,0,469.399994,360,13.73,7859,255,3
1491,753.75,11,16.470589,25.882353,87,-0.78125,8.59375,26,29.411764,47.843136,16.078432,31.764706,16.470589,102,0,48,-2,469.399994,360,13.73,7859,255,3
1493,753.75,11,16.470589,25.882353,87,-0.78125,8.59375,26,32.941177,47.843136,16.078432,31.764706,16.470589,102,0,48,-2,469.399994,360,13.73,7859,255,3
1493,753.75,11,16.470589,25.882353,87,-0.78125,8.59375,26,32.941177,47.843136,16.078432,31.764706,16.470589,102,0,48,-2,466,358.600006,13.73,7859,255,3
1493,753.75,11,16.470589,25.882353,87,-0.78125,8.59375,26,32.941177,47.843136,16.078432,31.764706,16.470589,102,0,48,-2,466,358.600006,13.73,7859,255,3
1494,750,6,16.470589,25.882353,87,-0.78125,5.46875,27,32.941177,47.843136,16.078432,31.764706,16.470589,102,0,48,0,466,358.600006,13.73,7859,255,3
1494,750,6,16.470589,25.882353,87,-0.78125,5.46875,27,27.843138,47.843136,16.078432,31.764706,16.470589,102,0,48,0,463.299988,357.299988,13.73,7859,255,3
1494,750,6,16.470589,25.882353,87,-0.78125,5.46875,27,27.843138,47.843136,16.078432,31.764706,16.078432,102,0,48,0,463.299988,357.299988,13.71,7859,255,3
